024	16/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	16/02/2026 20:35	16/02/2026 20:42	Cemento portland	16	0	BB	23790	Elemento
025	16/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	16/02/2026 20:44	16/02/2026 20:51	Cemento portland	16	0	BB	23985	Elemento
026	16/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	16/02/2026 20:52	16/02/2026 20:57	Cemento portland	16	0	BB	24035	Elemento
027	16/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	16/02/2026 20:59	16/02/2026 21:04	Cemento portland	16	0	BB	23640	Elemento
028	16/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	16/02/2026 21:06	16/02/2026 21:10	Cemento portland	16	0	BB	24040	Elemento
029	16/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	16/02/2026 21:12	16/02/2026 21:17	Cemento portland	16	0	BB	23905	Elemento
030	16/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	16/02/2026 21:19	16/02/2026 21:23	Cemento portland	16	0	BB	23960	Elemento
031	16/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	16/02/2026 21:25	16/02/2026 21:30	Cemento portland	16	0	BB	23820	Elemento
032	16/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	16/02/2026 21:35	16/02/2026 21:40	Cemento portland	16	1	BB	23710	Elemento
033	16/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	16/02/2026 21:41	16/02/2026 21:47	Cemento portland	16	0	BB	23965	Elemento
034	16/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	16/02/2026 21:49	16/02/2026 21:54	Cemento portland	16	1	BB	24105	Elemento
035	16/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	16/02/2026 22:30	16/02/2026 22:35	Cemento portland	16	0	BB	23780	Elemento
036	16/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	16/02/2026 22:37	16/02/2026 22:41	Cemento portland	16	0	BB	24095	Elemento
037	16/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	16/02/2026 22:43	16/02/2026 22:48	Cemento portland	16	0	BB	24110	Elemento
038	16/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	16/02/2026 22:54	16/02/2026 22:59	Cemento portland	16	0	BB	23885	Elemento
040	16/02/2026	GANT NEREA	Bodega General 6	C-111665	RE-10527	16/02/2026 23:07	16/02/2026 23:12	Cemento portland	16	0	BB	24050	Elemento
039	16/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	16/02/2026 23:01	16/02/2026 23:06	Cemento portland	16	0	BB	24100	Elemento
041	16/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	16/02/2026 23:27	16/02/2026 23:32	Cemento portland	16	0	BB	23985	Elemento
042	16/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	16/02/2026 23:34	16/02/2026 23:39	Cemento portland	16	0	BB	23805	Elemento
043	16/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	16/02/2026 23:41	16/02/2026 23:46	Cemento portland	16	0	BB	23805	Elemento
044	16/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	16/02/2026 23:51	16/02/2026 23:56	Cemento portland	16	0	BB	23970	Elemento
045	16/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	16/02/2026 23:58	17/02/2026 0:03	Cemento portland	16	0	BB	24000	Elemento
046	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 0:12	17/02/2026 0:18	Cemento portland	16	0	BB	24165	Elemento
047	17/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	17/02/2026 0:19	17/02/2026 0:25	Cemento portland	16	0	BB	24160	Elemento
048	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 0:27	17/02/2026 0:37	Cemento portland	16	0	BB	23710	Elemento
049	17/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	17/02/2026 0:40	17/02/2026 0:45	Cemento portland	16	0	BB	24095	Elemento
050	17/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	17/02/2026 1:45	17/02/2026 1:49	Cemento portland	16	0	BB	23760	Elemento
051	17/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	17/02/2026 1:56	17/02/2026 2:01	Cemento portland	16	0	BB	23875	Elemento
052	17/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	17/02/2026 2:17	17/02/2026 2:22	Cemento portland	16	0	BB	23935	Elemento
053	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 2:26	17/02/2026 2:31	Cemento portland	16	0	BB	23945	Elemento
054	17/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	17/02/2026 2:43	17/02/2026 2:48	Cemento portland	16	0	BB	23880	Elemento
055	17/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	17/02/2026 3:02	17/02/2026 3:06	Cemento portland	16	0	BB	23980	Elemento
056	17/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	17/02/2026 3:14	17/02/2026 3:19	Cemento portland	16	0	BB	23905	Elemento
057	17/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	17/02/2026 3:20	17/02/2026 3:26	Cemento portland	16	0	BB	24065	Elemento
058	17/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	17/02/2026 3:28	17/02/2026 3:33	Cemento portland	16	0	BB	23960	Elemento
059	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 3:38	17/02/2026 3:43	Cemento portland	16	0	BB	23720	Elemento
060	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 3:48	17/02/2026 3:54	Cemento portland	16	0	BB	23960	Elemento
061	17/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	17/02/2026 4:17	17/02/2026 4:24	Cemento portland	16	3	BB	23900	Elemento
062	17/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	17/02/2026 4:26	17/02/2026 4:32	Cemento portland	16	1	BB	23895	Elemento
063	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 4:49	17/02/2026 4:54	Cemento portland	16	0	BB	24320	Elemento
064	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 5:23	17/02/2026 5:29	Cemento portland	16	0	BB	24285	Elemento
065	17/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	17/02/2026 5:49	17/02/2026 5:56	Cemento portland	16	2	BB	24395	Elemento
066	17/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	17/02/2026 6:53	17/02/2026 6:59	Cemento portland	16	1	BB	23800	Elemento
067	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 7:01	17/02/2026 7:07	Cemento portland	16	1	BB	23880	Elemento
068	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 7:10	17/02/2026 7:15	Cemento portland	16	0	BB	24230	Elemento
069	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 7:08	17/02/2026 7:23	Cemento portland	16	0	BB	24090	Elemento
070	17/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	17/02/2026 11:17	17/02/2026 11:23	Cemento portland	16	1	BB	23825	Elemento
071	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 7:52	17/02/2026 7:57	Cemento portland	16	0	BB	23950	Elemento
072	17/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	17/02/2026 7:59	17/02/2026 8:04	Cemento portland	16	0	BB	23935	Elemento
073	17/02/2026	GANT NEREA	Bodega General 6	C-111665	RE-10527	17/02/2026 8:05	17/02/2026 8:10	Cemento portland	16	0	BB	23995	Elemento
074	17/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	17/02/2026 8:12	17/02/2026 8:18	Cemento portland	16	0	BB	23975	Elemento
075	17/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	17/02/2026 11:17	17/02/2026 11:23	Cemento portland	16	1	BB	24095	Elemento
076	17/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	17/02/2026 11:17	17/02/2026 11:23	Cemento portland	16	1	BB	23960	Elemento
077	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 9:22	17/02/2026 9:27	Cemento portland	16	0	BB	24050	Elemento
078	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 11:17	17/02/2026 11:23	Cemento portland	16	0	BB	24175	Elemento
079	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 9:41	17/02/2026 9:46	Cemento portland	16	0	BB	24095	Elemento
080	17/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	17/02/2026 9:48	17/02/2026 9:54	Cemento portland	16	0	BB	23880	Elemento
081	17/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	17/02/2026 9:59	17/02/2026 10:07	Cemento portland	16	1	BB	24180	Elemento
082	17/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	17/02/2026 10:09	17/02/2026 10:14	Cemento portland	16	0	BB	23930	Elemento
083	17/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	17/02/2026 10:17	17/02/2026 10:24	Cemento portland	16	0	BB	23995	Elemento
084	17/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	17/02/2026 10:24	17/02/2026 10:34	Cemento portland	16	0	BB	24090	Elemento
085	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 10:36	17/02/2026 10:43	Cemento portland	16	0	BB	24080	Elemento
086	17/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	17/02/2026 10:46	17/02/2026 10:53	Cemento portland	16	0	BB	23545	Elemento
087	17/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	17/02/2026 10:56	17/02/2026 11:04	Cemento portland	16	0	BB	23940	Elemento
088	17/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	17/02/2026 11:17	17/02/2026 11:23	Cemento portland	16	1	BB	23900	Elemento
089	17/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	17/02/2026 11:17	17/02/2026 11:23	Cemento portland	16	0	BB	23890	Elemento
090	17/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	17/02/2026 11:25	17/02/2026 11:30	Cemento portland	16	0	BB	24120	Elemento
091	17/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	17/02/2026 11:33	17/02/2026 11:38	Cemento portland	16	0	BB	23870	Elemento
092	17/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	17/02/2026 11:40	17/02/2026 11:47	Cemento portland	16	1	BB	23870	Elemento
093	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 11:57	17/02/2026 12:03	Cemento portland	16	0	BB	23915	Elemento
094	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 11:57	17/02/2026 12:03	Cemento portland	16	0	BB	23510	Elemento
095	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 12:10	17/02/2026 12:15	Cemento portland	16	0	BB	23895	Elemento
096	17/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	17/02/2026 13:06	17/02/2026 13:12	Cemento portland	16	0	BB	23895	Elemento
097	17/02/2026	GANT NEREA	Bodega General 6	C-111665	RE-10527	17/02/2026 13:15	17/02/2026 13:21	Cemento portland	16	0	BB	23965	Elemento
098	17/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	17/02/2026 13:32	17/02/2026 13:36	Cemento portland	16	0	BB	23865	Elemento
099	17/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	17/02/2026 13:39	17/02/2026 13:44	Cemento portland	16	1	BB	23975	Elemento
100	17/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	17/02/2026 13:48	17/02/2026 13:52	Cemento portland	16	0	BB	23830	Elemento
101	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 14:06	17/02/2026 14:27	Cemento portland	16	1	BB	24090	Elemento
102	17/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	17/02/2026 14:30	17/02/2026 14:36	Cemento portland	16	0	BB	23960	Elemento
103	17/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	17/02/2026 14:38	17/02/2026 14:42	Cemento portland	16	0	BB	23870	Elemento
104	17/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	17/02/2026 14:45	17/02/2026 14:51	Cemento portland	16	0	BB	23955	Elemento
105	17/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	17/02/2026 14:52	17/02/2026 14:57	Cemento portland	16	0	BB	23995	Elemento
106	17/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	17/02/2026 15:01	17/02/2026 15:05	Cemento portland	16	0	BB	23965	Elemento
107	17/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	17/02/2026 15:09	17/02/2026 15:15	Cemento portland	16	0	BB	23900	Elemento
108	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 15:19	17/02/2026 15:24	Cemento portland	16	0	BB	24060	Elemento
109	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 15:39	17/02/2026 15:43	Cemento portland	16	0	BB	23885	Elemento
110	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 15:49	17/02/2026 15:54	Cemento portland	16	0	BB	23855	Elemento
111	17/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	17/02/2026 16:00	17/02/2026 16:04	Cemento portland	16	0	BB	23925	Elemento
112	17/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	17/02/2026 16:11	17/02/2026 16:15	Cemento portland	16	0	BB	24075	Elemento
113	17/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	17/02/2026 16:21	17/02/2026 16:25	Cemento portland	16	0	BB	23960	Elemento
114	17/02/2026	GANT NEREA	Bodega General 6	C-111665	RE-10527	17/02/2026 16:29	17/02/2026 16:35	Cemento portland	16	0	BB	23900	Elemento
115	17/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	17/02/2026 16:48	17/02/2026 16:52	Cemento portland	16	1	BB	23930	Elemento
116	17/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	17/02/2026 17:04	17/02/2026 17:09	Cemento portland	16	0	BB	24110	Elemento
117	17/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	17/02/2026 18:00	17/02/2026 18:10	Cemento portland	16	0	BB	24545	Elemento
118	17/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	17/02/2026 18:12	17/02/2026 18:19	Cemento portland	16	0	BB	24050	Elemento
119	17/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	17/02/2026 18:20	17/02/2026 18:28	Cemento portland	16	0	BB	24045	Elemento
120	17/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	17/02/2026 18:35	17/02/2026 18:44	Cemento portland	16	0	BB	24400	Elemento
121	17/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	17/02/2026 18:47	17/02/2026 18:53	Cemento portland	16	0	BB	24115	Elemento
122	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 18:58	17/02/2026 19:04	Cemento portland	16	0	BB	23865	Elemento
123	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 19:15	17/02/2026 19:25	Cemento portland	16	0	BB	24040	Elemento
124	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 19:44	17/02/2026 19:58	Cemento portland	16	0	BB	24120	Elemento
125	17/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	17/02/2026 20:06	17/02/2026 20:17	Cemento portland	16	0	BB	23800	Elemento
126	17/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	17/02/2026 20:21	17/02/2026 20:27	Cemento portland	16	0	BB	23970	Elemento
127	17/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	17/02/2026 20:36	17/02/2026 20:42	Cemento portland	16	0	BB	23985	Elemento
128	17/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	17/02/2026 20:48	17/02/2026 20:52	Cemento portland	16	0	BB	24030	Elemento
129	17/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	17/02/2026 21:00	17/02/2026 21:03	Cemento portland	16	0	BB	23860	Elemento
130	17/02/2026	GANT NEREA	Bodega General 6	C-111665	RE-10527	17/02/2026 21:08	17/02/2026 21:14	Cemento portland	16	0	BB	23895	Elemento
131	17/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	17/02/2026 21:32	17/02/2026 21:37	Cemento portland	16	0	BB	24070	Elemento
132	17/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	17/02/2026 21:39	17/02/2026 21:44	Cemento portland	16	0	BB	23945	Elemento
133	17/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	17/02/2026 21:53	17/02/2026 21:59	Cemento portland	16	0	BB	24105	Elemento
134	17/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	17/02/2026 22:01	17/02/2026 22:13	Cemento portland	16	0	BB	24050	Elemento
135	17/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	17/02/2026 22:15	17/02/2026 22:20	Cemento portland	16	1	BB	23935	Elemento
136	17/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	17/02/2026 22:22	17/02/2026 22:28	Cemento portland	16	1	BB	24155	Elemento
137	17/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	17/02/2026 22:29	17/02/2026 22:34	Cemento portland	16	0	BB	23985	Elemento
138	17/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	17/02/2026 22:37	17/02/2026 22:41	Cemento portland	16	0	BB	23935	Elemento
139	17/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	17/02/2026 22:44	17/02/2026 22:48	Cemento portland	16	0	BB	24060	Elemento
140	17/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	17/02/2026 22:57	17/02/2026 23:01	Cemento portland	16	0	BB	23810	Elemento
141	17/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	17/02/2026 23:05	17/02/2026 23:10	Cemento portland	16	0	BB	23935	Elemento
142	18/02/2026	GANT NEREA	Bodega General 6	C-111665	RE-10527	18/02/2026 0:07	18/02/2026 0:14	Cemento portland	16	0	BB	24195	Elemento
143	18/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	18/02/2026 0:16	18/02/2026 0:22	Cemento portland	16	0	BB	24090	Elemento
144	18/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	18/02/2026 0:24	18/02/2026 0:30	Cemento portland	16	0	BB	24120	Elemento
145	18/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	18/02/2026 0:34	18/02/2026 0:40	Cemento portland	16	0	BB	24005	Elemento
146	18/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	18/02/2026 0:43	18/02/2026 0:47	Cemento portland	16	0	BB	23970	Elemento
147	18/02/2026	GANT NEREA	Bodega General 6	C-78800	RE-5368	18/02/2026 0:50	18/02/2026 0:57	Cemento portland	16	0	BB	24105	Elemento
148	18/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	18/02/2026 0:59	18/02/2026 1:03	Cemento portland	16	0	BB	23985	Elemento
149	18/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	18/02/2026 1:07	18/02/2026 1:11	Cemento portland	16	0	BB	24295	Elemento
150	18/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	18/02/2026 1:13	18/02/2026 1:18	Cemento portland	16	0	BB	23825	Elemento
151	18/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	18/02/2026 1:23	18/02/2026 1:32	Cemento portland	16	0	BB	23885	Elemento
152	18/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	18/02/2026 1:34	18/02/2026 1:40	Cemento portland	16	1	BB	24030	Elemento
153	18/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	18/02/2026 1:42	18/02/2026 1:47	Cemento portland	16	0	BB	23980	Elemento
154	18/02/2026	GANT NEREA	Bodega General 6	C-138333	RE-4667	18/02/2026 1:49	18/02/2026 1:55	Cemento portland	16	1	BB	23985	Elemento
155	18/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	18/02/2026 3:02	18/02/2026 3:06	Cemento portland	16	0	BB	24055	Elemento
156	18/02/2026	GANT NEREA	Bodega General 6	C-131183	RE-18478	18/02/2026 3:20	18/02/2026 3:25	Cemento portland	16	0	BB	24020	Elemento
157	18/02/2026	GANT NEREA	Bodega General 6	C-127915	RE-5666	18/02/2026 3:30	18/02/2026 3:35	Cemento portland	16	0	BB	24100	Elemento
158	18/02/2026	GANT NEREA	Bodega General 6	C-134691	RE-1134	18/02/2026 3:39	18/02/2026 3:43	Cemento portland	16	0	BB	24095	Elemento
159	18/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	18/02/2026 4:26	18/02/2026 4:29	Cemento portland	16	0	BB	24115	Elemento
160	18/02/2026	GANT NEREA	Bodega General 6	C-117956	RE-6237	18/02/2026 4:31	18/02/2026 4:35	Cemento portland	16	0	BB	24130	Elemento
161	18/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	18/02/2026 4:54	18/02/2026 4:59	Cemento portland	16	0	BB	24085	Elemento
162	18/02/2026	GANT NEREA	Bodega General 6	C-127350	RE-1597	18/02/2026 5:01	18/02/2026 5:05	Cemento portland	16	0	BB	24100	Elemento
163	18/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	18/02/2026 5:07	18/02/2026 5:11	Cemento portland	16	0	BB	23950	Elemento
164	18/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	18/02/2026 5:13	18/02/2026 5:18	Cemento portland	16	0	BB	23970	Elemento
165	18/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	18/02/2026 5:32	18/02/2026 5:36	Cemento portland	16	0	BB	23925	Elemento
166	18/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	18/02/2026 6:22	18/02/2026 6:28	Cemento portland	16	0	BB	23875	Elemento
167	18/02/2026	GANT NEREA	Bodega General 6	C-115883	RE-21098	18/02/2026 6:30	18/02/2026 6:35	Cemento portland	16	0	BB	24210	Elemento
168	18/02/2026	GANT NEREA	Bodega General 6	C-130346	RE-5811	18/02/2026 6:38	18/02/2026 6:42	Cemento portland	16	0	BB	24035	Elemento
169	18/02/2026	GANT NEREA	Bodega General 6	C-100269	RE-16458	18/02/2026 6:47	18/02/2026 6:55	Cemento portland	16	0	BB	23985	Elemento
170	18/02/2026	GANT NEREA	Bodega General 6	C-129331	RE-4372	18/02/2026 6:57	18/02/2026 7:04	Cemento portland	16	0	BB	23980	Elemento
171	18/02/2026	GANT NEREA	Bodega General 6	C-114825	RE-8879	18/02/2026 7:12	18/02/2026 7:19	Cemento portland	16	0	BB	24015	Elemento
172	18/02/2026	GANT NEREA	Bodega General 6	C-119910	RE-2813	18/02/2026 7:50	18/02/2026 7:57	Cemento portland	16	1	BB	24045	Elemento
173	18/02/2026	GANT NEREA	Bodega General 6	C-124370	RE-6893	18/02/2026 13:52	18/02/2026 14:00	Cemento portland	16	0	BB	23965	Elemento
174	18/02/2026	GANT NEREA	Bodega General 6	C-120284	RE-9677	18/02/2026 8:07	18/02/2026 8:13	Cemento portland	16	0	BB	23575	Elemento
175	18/02/2026	GANT NEREA	Bodega General 6	C-80307	RE-4840	18/02/2026 8:46	18/02/2026 8:52	Cemento portland	16	0	BB	23930	Elemento
